"IID","Pop","Color","Predicted_Ancestry","PC1","PC2","PC3","PC4"
"03-107-01","GIH","chocolate2","GIH",0.00328644,0.0116194,-0.0371664,0.0438151
"03-108-01","CEU","gray","CEU",0.0119914,-0.00790634,0.000198177,-0.00708094
"03-109-01","ASW","orchid3","ASW",-0.0210852,-0.00825251,-0.0717915,0.0547859
"03-110-01","MXL","chocolate2","MXL",0.00584754,-0.00533149,-0.0184346,0.0267234
"03-111-01","MXL","chocolate2","MXL",-0.00464375,-0.00969833,-0.039667,0.0231952
"03-113-01","CEU","gray","CEU",0.0114943,-0.00764919,0.000260252,-0.00420031
"03-114-01","TSI","gray","TSI",0.0113211,-0.00780678,0.000751579,-0.00706663
"03-115-01","MXL","chocolate2","MXL",0.0104405,-0.00406884,-0.00241568,-0.00168285
"03-116-01","TSI","gray","TSI",0.0113658,-0.00806926,5.44779e-05,-0.00625739
"03-117-01","GIH","chocolate2","GIH",0.00505982,0.00795694,-0.0308583,0.03697
"03-118-01","CEU","gray","CEU",0.0120074,-0.0080434,0.000225574,-0.00453698
"03-119-01","CEU","gray","CEU",0.0114411,-0.00757881,0.00124459,-0.00455988
"03-120-01","MXL","chocolate2","MXL",0.0046759,-0.00602892,-0.0258251,0.0311534
"03-121-01","MXL","chocolate2","MXL",0.000694408,-0.00828074,-0.0306335,0.0234519
"03-122-01","CEU","gray","CEU",0.0118581,-0.00737531,0.00186416,-0.00634763
"03-123-01","TSI","gray","TSI",0.0111741,-0.00844721,0.000603632,-0.00348474
"03-124-01","CEU","gray","CEU",0.0118059,-0.00785001,0.0010806,-0.00893686
"03-125-01","MXL","chocolate2","MXL",0.00964525,-0.000918998,-0.00728756,-0.0102871
"03-126-01","CEU","gray","CEU",0.0119103,-0.00781128,0.000732774,-0.00549652
"03-127-01","CEU","gray","CEU",0.0113284,-0.00601204,-0.000683247,-0.00729485
"03-128-01","CEU","gray","CEU",0.0118456,-0.00631897,-0.000406392,-0.00838937
"03-129-01","MXL","chocolate2","MXL",0.00346665,-0.00718698,-0.0260317,0.0343974
"03-130-01","MXL","chocolate2","MXL",0.00789635,-0.00781782,-0.0165398,0.0260868
"03-136-01","CEU","gray","CEU",0.0123602,-0.00726168,-0.000177234,-0.00468879
"03-137-01","CEU","gray","CEU",0.0117561,-0.00740043,0.000165065,-0.00403504
"03-139-01","ASW","orchid3","ASW",-0.0137575,-0.00875823,-0.0581721,0.0461978
"03-140-01","CEU","gray","CEU",0.0106952,-0.00685671,-0.00647917,0.00458604
"03-141-01","CEU","gray","CEU",0.0120021,-0.00824127,0.00151737,-0.00872434
"03-144-01","CEU","gray","CEU",0.0117019,-0.00732964,0.000612114,-0.00869032
"03-147-01","MXL","chocolate2","MXL",0.00391995,0.0209617,-0.0252696,0.00413409
"03-150-01","ASW","orchid3","ASW",-0.0285285,-0.0114402,-0.0724012,-0.00776555
"03-151-01","CEU","gray","CEU",0.0122773,-0.00728459,-0.00131128,-0.00417043
"03-152-01","CEU","gray","CEU",0.0112625,-0.00757115,-0.001308,-0.0032146
"03-153-01","ASW","orchid3","ASW",-0.0210047,-0.00810605,-0.0716387,0.055972
"03-156-01","CEU","gray","CEU",0.0123927,-0.00702942,0.000233572,-0.00665389
"03-157-01","TSI","gray","TSI",0.011603,-0.00834872,0.0016676,-0.0077747
"03-158-01","CEU","gray","CEU",0.0117211,-0.0067546,0.000152135,-0.00717554
"03-161-01","CEU","gray","CEU",0.0121009,-0.00752581,0.000553131,-0.00811374
"03-162-01","CEU","gray","CEU",0.0121217,-0.00713248,0.00116083,-0.00709002
"03-167-01","TSI","gray","TSI",0.011485,-0.00879315,0.0011467,-0.00635221
"03-168-01","CEU","gray","CEU",0.0118828,-0.00723859,0.00146401,-0.00614952
"03-169-01","CEU","gray","CEU",0.0112452,-0.00769183,0.00110224,-0.00430414
"03-171-01","MXL","chocolate2","MXL",0.000785165,0.00875339,-0.0333135,-0.0184628
"03-172-01","MXL","chocolate2","MXL",0.00933133,-0.000563159,-0.00633776,-0.00832066
"03-173-01","MXL","chocolate2","MXL",-0.00205375,-0.00898835,-0.0352079,0.0228209
"03-175-01","CEU","gray","CEU",0.0118385,-0.00789841,0.002017,-0.00913242
"03-176-01","MXL","chocolate2","MXL",-0.000468654,-0.00884871,-0.0316207,0.0242085
"03-177-01","CEU","gray","CEU",0.0111174,-0.00677239,-0.00162006,-0.00585992
"03-181-01","MXL","chocolate2","MXL",-0.00205965,-0.00927531,-0.0339194,0.0222097
"03-183-01","MXL","chocolate2","MXL",0.0111445,-0.00597168,0.000771691,-0.00664274
"03-184-01","ASW","orchid3","ASW",-0.0210877,-0.00892031,-0.0697342,0.0567123
"03-185-01","MXL","chocolate2","MXL",-0.00146746,-0.00864216,-0.0317021,0.0307196
"03-186-01","MXL","chocolate2","MXL",0.00291707,-0.00618436,-0.0266617,0.0337943
"03-187-01","CEU","gray","CEU",0.0117725,-0.00812226,-0.000155238,-0.00363173
"03-188-01","CEU","gray","CEU",0.0119835,-0.00722641,-0.000155242,-0.00717329
"03-192-01","MXL","chocolate2","MXL",0.00776002,0.000780859,-0.0162285,0.017967
"03-193-01","CHB","goldenrod1","CHB",-0.00307252,0.053388,-0.049882,0.00826405
"03-194-01","ASW","orchid3","ASW",-0.00868071,-0.00233387,-0.0461121,0.0172913
"03-195-01","CEU","gray","CEU",0.0114253,-0.00591511,-0.00090178,-0.00611204
"03-196-01","CHB","goldenrod1","CHB",-0.00345268,0.0519244,-0.0510445,0.00899104
"03-197-01","CEU","gray","CEU",0.0111866,-0.00741329,0.00167188,-0.00884587
"03-198-01","MXL","chocolate2","MXL",0.0047596,-0.00498866,-0.0245838,0.0359526
"03-199-01","TSI","gray","TSI",0.0118727,-0.00834623,-4.50864e-06,-0.00374116
"03-200-01","TSI","gray","TSI",0.0111046,-0.0076972,-0.000819149,-0.00278366
"03-201-01","CEU","gray","CEU",0.0124185,-0.00792154,0.000838592,-0.0058278
"03-202-01","MXL","chocolate2","MXL",0.00444771,0.0233857,-0.0242242,-0.000154772
"03-203-01","MXL","chocolate2","MXL",0.00504571,0.0223758,-0.0263877,0.000802081
"03-205-01","CEU","gray","CEU",0.0115441,-0.0079798,0.000794873,-0.00674798
"08-001-01","TSI","gray","TSI",0.011178,-0.00780488,-0.000814477,-0.00640465
"08-002-01","MXL","chocolate2","MXL",-0.00168437,-0.00930875,-0.0344987,0.026567
"08-003-01","MXL","chocolate2","MXL",0.0104925,-0.00623205,-0.00555183,-0.00453961
"08-004-01","CEU","gray","CEU",0.0116638,-0.00719429,-0.000718023,-0.00316972
"08-005-01","CEU","gray","CEU",0.0118409,-0.00716639,-0.00294104,-0.00208613
"08-006-01","MXL","chocolate2","MXL",-0.00233146,-0.00860874,-0.0379812,0.0264709
"08-006-04","MXL","chocolate2","MXL",-0.00215555,-0.00898074,-0.0367296,0.026572
"08-007-01","CEU","gray","CEU",0.0119028,-0.00736139,-0.00156141,-0.00409054
"08-008-01","CEU","gray","CEU",0.0112283,-0.00713603,-0.00104791,-0.00348953
"08-009-01","CEU","gray","CEU",0.0113293,-0.00734331,-0.00137946,-0.00582383
"08-010-01","CEU","gray","CEU",0.0115774,-0.00806075,-0.00171198,-0.00500133
"08-011-01","ASW","orchid3","ASW",-0.00682085,-0.0104453,-0.045043,0.0266131
"08-012-01","CEU","gray","CEU",0.011577,-0.00705381,-0.000814266,-0.00130174
"08-013-01","TSI","gray","TSI",0.0113882,-0.00787366,-0.000359403,-0.00393598
"08-014-01","TSI","gray","TSI",0.0108394,-0.0076624,-0.00141552,-0.00462088
"08-015-01","CEU","gray","CEU",0.0114323,-0.00731852,-0.0011345,-0.00276928
"08-016-01","MXL","chocolate2","MXL",0.00673518,0.00610173,-0.0195117,-0.0108268
"08-017-01","MXL","chocolate2","MXL",0.000838101,-0.00856573,-0.0316103,0.0214281
"08-018-01","TSI","gray","TSI",0.0112344,-0.00840067,0.00251232,-0.00253684
"08-019-01","MXL","chocolate2","MXL",0.00740952,0.00367283,-0.0143346,-0.0126652
"08-020-01","MXL","chocolate2","MXL",0.00200972,-0.00745516,-0.0273988,0.0289475
"08-021-01","ASW","orchid3","ASW",-0.0332387,-0.0110086,-0.0865187,-0.00733565
"08-022-01","MXL","chocolate2","MXL",-0.00338432,-0.00875423,-0.0378012,0.0229376
"08-023-01","CEU","gray","CEU",0.0114784,-0.00765347,-0.00247225,-0.00247804
"08-024-01","TSI","gray","TSI",0.0112795,-0.00903638,-0.00201828,-0.00345853
"08-025-01","CEU","gray","CEU",0.0118111,-0.00783269,0.000155757,-0.00279948
"08-026-01","CEU","gray","CEU",0.0117197,-0.00789445,-0.000151605,-0.00307721
"08-027-01","CEU","gray","CEU",0.0111602,-0.00741715,-0.00050405,-0.00477598
"08-028-01","MXL","chocolate2","MXL",-0.00146617,-0.00876828,-0.035145,0.0234921
"08-029-01","CEU","gray","CEU",0.0110077,-0.00715042,-0.000842143,-0.00318442
"08-030-01","ASW","orchid3","ASW",-0.0133924,-0.00951777,-0.0485984,-0.00515929
"08-031-01","CEU","gray","CEU",0.0113954,-0.00715826,0.000102994,-0.00365759
"08-032-01","TSI","gray","TSI",0.0114523,-0.00805394,-0.000718606,-0.0104828
"08-033-01","MXL","chocolate2","MXL",0.00615974,-0.00735634,-0.0135812,0.0084519
"08-034-01","TSI","gray","TSI",0.0112614,-0.00819526,-0.00308478,-0.00294936
"08-035-01","ASW","orchid3","ASW",-0.03759,-0.0122714,-0.0888975,-0.0125358
"08-036-01","TSI","gray","TSI",0.0117445,-0.00850222,0.000140673,-0.00304797
"08-037-01","TSI","gray","TSI",0.0112426,-0.00797547,-0.00189597,-0.00465149
"08-038-01","TSI","gray","TSI",0.0115068,-0.00830908,-0.00360176,0.000271752
"08-039-01","CEU","gray","CEU",0.0114921,-0.00739626,-0.000428927,-0.00387078
"08-040-01","CEU","gray","CEU",0.0115873,-0.00795425,0.000142453,-0.00480174
"08-041-01","MXL","chocolate2","MXL",-0.0019883,-0.00874933,-0.0339607,0.0238905
"08-042-01","TSI","gray","TSI",0.0120139,-0.00855855,-0.000435872,-0.00264727
"08-043-01","CEU","gray","CEU",0.0112423,-0.00703982,0.000630801,-0.00934542
"08-044-01","TSI","gray","TSI",0.0111638,-0.00805418,-0.000243457,-0.00392347
"08-045-01","CEU","gray","CEU",0.0111722,-0.0071889,-0.00202894,-0.00706023
"08-046-01","MXL","chocolate2","MXL",-0.00111247,-0.00882418,-0.0343664,0.0250537
"08-047-01","MXL","chocolate2","MXL",0.00937126,-0.00596458,-0.00545688,-0.00376528
"08-048-01","CEU","gray","CEU",0.0116286,-0.00681627,0.00024846,-0.0052192
"08-050-01","MXL","chocolate2","MXL",0.00902302,-0.0072215,-0.0162012,0.0275416
"08-051-01","CEU","gray","CEU",0.0116546,-0.00770454,-0.00213884,-0.00515249
"08-052-01","TSI","gray","TSI",0.0110278,-0.00785256,0.000510462,-0.00399908
"08-054-01","CEU","gray","CEU",0.0118381,-0.00786371,-0.00229274,-0.00350241
"08-055-01","TSI","gray","TSI",0.0116075,-0.00823009,-0.00085871,-0.00472935
"08-056-01","TSI","gray","TSI",0.0115397,-0.0083091,-0.000339583,-0.00370801
"08-057-01","MXL","chocolate2","MXL",0.00775137,-0.00776464,-0.018198,0.0289283
"08-058-01","ASW","orchid3","ASW",-0.0235448,-0.00960454,-0.0663429,0.00326204
"08-059-01","TSI","gray","TSI",0.0112954,-0.00801883,-0.00407845,0.00176948
"08-060-01","TSI","gray","TSI",0.0112468,-0.00835045,-0.000293527,-0.00335338
"08-061-01","TSI","gray","TSI",0.0109882,-0.0083189,-0.000542208,-0.00509531
"08-062-01","CEU","gray","CEU",0.0114882,-0.00763077,-0.00105998,-0.00541479
"08-063-01","TSI","gray","TSI",0.011261,-0.00832755,-0.000604305,-0.00312678
"08-064-01","TSI","gray","TSI",0.0113497,-0.00813876,-0.0018506,-0.0047995
"08-065-01","ASW","orchid3","ASW",-0.0394164,-0.0114513,-0.0943182,-0.00932344
"08-066-01","TSI","gray","TSI",0.0108698,-0.00738508,-0.00135804,-0.00278665
"08-067-01","MXL","chocolate2","MXL",0.00856637,0.00262394,-0.0116518,-0.013458
"08-068-01","CEU","gray","CEU",0.0115199,-0.0063822,0.00101862,-0.00673302
"08-069-01","CEU","gray","CEU",0.0114514,-0.00787049,-0.00223983,-0.00636433
"08-070-01","MXL","chocolate2","MXL",0.00928354,-0.00169127,-0.00935063,-0.00883033
"08-071-01","TSI","gray","TSI",0.011398,-0.00797612,-0.00016304,-0.00446008
"08-072-01","TSI","gray","TSI",0.0111787,-0.00785336,-0.00170813,-0.00482737
"08-073-01","MXL","chocolate2","MXL",-0.000120864,-0.00848842,-0.033252,0.0230074
"08-074-01","MXL","chocolate2","MXL",0.00746912,-0.00380009,-0.0160638,0.0138942
"08-075-01","TSI","gray","TSI",0.0104979,-0.00845242,-0.00464163,-0.00381486
"08-076-01","LWK","orchid3","LWK",-0.0429233,-0.0119858,-0.0981213,-0.00828869
"08-077-01","CEU","gray","CEU",0.0113251,-0.00757823,-0.00139222,-0.00403606
"08-078-01","MXL","chocolate2","MXL",-0.00350485,-0.00853552,-0.0397446,0.0253272
"08-079-01","TSI","gray","TSI",0.0117446,-0.00838727,-0.000598348,-0.00278309
"08-080-01","TSI","gray","TSI",0.00967531,-0.00765375,-0.00807854,0.0124669
"08-081-01","CEU","gray","CEU",0.0112211,-0.00739339,-0.0026103,-0.00508597
"08-082-01","TSI","gray","TSI",0.0106732,-0.00774955,-0.00262708,0.00115048
"08-083-01","MXL","chocolate2","MXL",0.00636781,-0.00663305,-0.0216954,0.0302386
"08-084-01","MXL","chocolate2","MXL",0.0104947,-0.00437704,0.000197329,-0.00522521
"08-085-01","TSI","gray","TSI",0.0113687,-0.00833443,0.000521461,-0.00359603
"08-086-01","CEU","gray","CEU",0.0121522,-0.00754698,-0.00332083,-0.00782141
"08-087-01","TSI","gray","TSI",0.0114643,-0.0080018,-0.000313017,-0.0062115
"09-001-01","CEU","gray","CEU",0.0117814,-0.00817354,0.000244633,-0.0078811
"09-002-01","MXL","chocolate2","MXL",0.00918721,-0.00274172,-0.00804032,0.00248008
"09-003-01","CEU","gray","CEU",0.0116376,-0.00805462,-0.00550488,0.000661055
"09-004-01","TSI","gray","TSI",0.0110358,-0.00752396,0.000878275,-0.00626796
"09-005-01","MXL","chocolate2","MXL",0.00950463,-0.00698392,-0.011499,0.012157
"JDRF_DM-P01_23915204","TSI","gray","TSI",0.0113866,-0.00780826,-0.00153876,-0.00472483
"JDRF_DM-P01_41486603","CEU","gray","CEU",0.0114879,-0.00786699,0.00112662,-0.00893694
"JDRF_DM-P01_43752103","CEU","gray","CEU",0.0118264,-0.00707039,-0.000580992,-0.00829189
"JDRF_DM-P01_43752104","ASW","orchid3","ASW",-0.0199542,-0.00934441,-0.0687923,0.0529528
"JDRF_DM-P01_53121103","CEU","gray","CEU",0.0113763,-0.00699198,0.00113514,-0.00630096
"JDRF_DM-P01_A-0711-1","TSI","gray","TSI",0.010626,-0.00799434,-0.0121173,-0.00892503
"JDRF_DM-P01_A-0712-1","TSI","gray","TSI",0.0113651,-0.00868881,-0.00544522,-0.00660838
"JDRF_DM-P01_A-0713-1","CEU","gray","CEU",0.0116353,-0.0074139,-0.0039586,-0.00542056
"JDRF_DM-P01_A-0714-1","CEU","gray","CEU",0.0118783,-0.00803006,0.00134363,-0.00430332
"JDRF_DM-P01_A-0715-1","TSI","gray","TSI",0.0116389,-0.00877183,-0.000657554,-0.00477517
"JDRF_DM-P01_A-0716-1","CEU","gray","CEU",0.0114451,-0.00715869,-0.000350929,-0.00616733
"JDRF_DM-P01_A-0717-1","CEU","gray","CEU",0.011727,-0.00749025,-0.00135157,-0.00801801
"JDRF_DM-P01_A-0718-1","CEU","gray","CEU",0.0114026,-0.00761106,0.000440973,-0.00459205
"JDRF_DM-P01_A-0719-1","TSI","gray","TSI",0.0112395,-0.00805908,0.000154382,-0.00603985
"JDRF_DM-P01_A-0720-1","TSI","gray","TSI",0.0113863,-0.0083467,-0.00160444,-0.00299507
"JDRF_DM-P01_A-0721-1","CEU","gray","CEU",0.012351,-0.00783268,0.000302488,-0.00209107
"JDRF_DM-P01_A-0724-1","CEU","gray","CEU",0.0114678,-0.00763591,-0.000434808,-0.00211171
"JDRF_DM-P01_A-0725-1","TSI","gray","TSI",0.010558,-0.00737355,-0.00675695,-0.00767745
"JDRF_DM-P01_A-0727-1","TSI","gray","TSI",0.0109445,-0.00821296,-0.00350062,-0.00618946
"JDRF_DM-P01_A-0734-1","CEU","gray","CEU",0.0112989,-0.00749764,-0.000818175,-0.00119308
"JDRF_DM-P01_A-1456-1","TSI","gray","TSI",0.0113508,-0.00840156,-0.00182744,-0.00300805
"JDRF_DM-P01_A-1457-1","CEU","gray","CEU",0.0116814,-0.00795443,-0.0015315,-0.00740501
"JDRF_DM-P01_A-1458-1","CEU","gray","CEU",0.0114852,-0.00680344,-0.000571687,-0.00503995
"JDRF_DM-P01_A-1459-1","TSI","gray","TSI",0.0113752,-0.00819509,-0.000715466,-0.00486864
"JDRF_DM-P01_C-1538-1","TSI","gray","TSI",0.0101357,-0.00759953,-0.00467081,0.00945495
"JDRF_DM-P01_C-1539-1","MXL","chocolate2","MXL",0.00929384,-0.00674605,-0.0140229,0.0223686
"JDRF_DM-P01_C-1540-1","MXL","chocolate2","MXL",0.0103091,-0.00660528,-0.00851372,0.0136171
"JDRF_DM-P01_C-1541-1","TSI","gray","TSI",0.0105672,-0.00748946,-0.00800589,0.0107363
"JDRF_DM-P01_C-1542-1","TSI","gray","TSI",0.00941826,-0.00763765,-0.0121982,0.0178448
"JDRF_DM-P01_C-1543-1","CEU","gray","CEU",0.0107378,-0.00715751,-0.00599449,0.0109145
"JDRF_DM-P01_C-1544-1","TSI","gray","TSI",0.0100184,-0.00807942,-0.00648923,0.00803318
"JDRF_DM-P01_C-1545-1","TSI","gray","TSI",0.0109764,-0.00737218,-0.00429043,0.00552461
"JDRF_DM-P01_C-1546-1","TSI","gray","TSI",0.0106287,-0.00776473,-0.00707244,0.00449955
"JDRF_DM-P01_C-1547-1","TSI","gray","TSI",0.0101063,-0.00787972,-0.00415082,0.00693881
"JDRF_DM-P01_C-1548-1","CEU","gray","CEU",0.0110754,-0.00730453,-0.00634335,0.00694327
"JDRF_DM-P01_C-1551-1","TSI","gray","TSI",0.00995174,-0.00717981,-0.0081705,0.0157015
"JDRF_DM-P01_C-1554-1","CEU","gray","CEU",0.0112694,-0.0074948,-0.00534862,0.00983586
"JDRF_DM-P01_C-1555-1","TSI","gray","TSI",0.00937354,-0.00743341,-0.0098829,0.0160731
"JDRF_DM-P01_C-1556-1","TSI","gray","TSI",0.0105954,-0.00709504,-0.00699695,0.00953501
"JDRF_DM-P01_C-1557-1","MXL","chocolate2","MXL",0.0096406,-0.00688294,-0.010839,0.0160776
"JDRF_DM-P01_C-1558-1","MXL","chocolate2","MXL",0.00959894,-0.00695425,-0.0119455,0.0149168
"JDRF_DM-P01_C-1559-1","MXL","chocolate2","MXL",0.00936584,-0.00586908,-0.0115601,0.0164311
"JDRF_DM-P01_C-1560-1","CEU","gray","CEU",0.0104966,-0.00671397,-0.00546625,0.00570708
"JDRF_DM-P01_C-1561-1","MXL","chocolate2","MXL",0.0106206,-0.00668151,-0.00573418,0.00841036
"JDRF_DM-P01_C-1562-1","TSI","gray","TSI",0.0103013,-0.00747329,-0.00379648,0.00731593
"JDRF_DM-P01_C-1564-1","TSI","gray","TSI",0.0101423,-0.00715367,-0.00857609,0.0142598
"JDRF_DM-P01_C-1565-1","CEU","gray","CEU",0.0107473,-0.00684583,-0.00612418,0.00783173
"JDRF_DM-P01_C-1566-1","CEU","gray","CEU",0.0112711,-0.0073216,-0.00868826,0.00852831
"JDRF_DM-P01_C-1569-1","TSI","gray","TSI",0.00931017,-0.00749858,-0.00998903,0.0136994
"JDRF_DM-P01_C-1570-1","TSI","gray","TSI",0.00983723,-0.00697162,-0.00983956,0.0131476
"JDRF_DM-P01_C-1571-1","MXL","chocolate2","MXL",0.00959024,-0.00622822,-0.0111951,0.0141304
"JDRF_DM-P01_C-1572-1","MXL","chocolate2","MXL",0.00987179,-0.0051661,-0.0103349,0.0134975
"JDRF_DM-P01_C-1573-1","TSI","gray","TSI",0.0100165,-0.00716997,-0.0100397,0.00980829
"JDRF_DM-P01_G-0696-1","CEU","gray","CEU",0.0108784,-0.00636961,-0.0106928,-0.0109298
"JDRF_DM-P01_G-0698-1","CEU","gray","CEU",0.0120104,-0.00798066,-0.00546522,-0.0070199
"JDRF_DM-P01_G-0813-1","CEU","gray","CEU",0.011622,-0.007034,-0.00322584,-0.0102369
"JDRF_DM-P01_G-0814-1","TSI","gray","TSI",0.012055,-0.00876521,0.00229047,-0.00723639
"JDRF_DM-P01_G-0815-1","TSI","gray","TSI",0.0112934,-0.0077372,0.00273389,-0.00810234
"JDRF_DM-P01_G-0819-1","CEU","gray","CEU",0.0112835,-0.00725655,0.00210042,-0.00766453
"JDRF_DM-P01_G-0820-1","MXL","chocolate2","MXL",0.0114864,-0.00539705,-0.001885,-0.0027998
"JDRF_DM-P01_G-0823-1","CEU","gray","CEU",0.0117537,-0.00756929,-0.00031245,-0.00650325
"JDRF_DM-P01_G-0844-1","CEU","gray","CEU",0.0115296,-0.00723822,0.00204858,-0.00640519
"JDRF_DM-P01_G-0846-1","TSI","gray","TSI",0.0112537,-0.00781578,0.0029683,-0.0071799
"JDRF_DM-P01_G-0849-1","MXL","chocolate2","MXL",0.0029656,-0.00722272,-0.0131893,-0.0103325
"JDRF_DM-P01_G-0859-1","TSI","gray","TSI",0.0108952,-0.00753904,0.00112204,-0.00625875
"JDRF_DM-P01_G-0860-1","CEU","gray","CEU",0.011814,-0.00741017,0.00329326,-0.00373277
"JDRF_DM-P01_G-0863-1","CEU","gray","CEU",0.0117817,-0.00733272,0.0018115,-0.0089104
"JDRF_DM-P01_G-0865-1","MXL","chocolate2","MXL",0.0111546,-0.00599092,-0.000812372,-0.0081998
"JDRF_DM-P01_G-0867-1","CEU","gray","CEU",0.0120143,-0.00789838,0.000353723,-0.00623109
"JDRF_DM-P01_G-0868-1","CEU","gray","CEU",0.0122602,-0.00680753,0.00128991,-0.00629448
"JDRF_DM-P01_G-0897-1","CEU","gray","CEU",0.0112087,-0.00728013,-0.00162989,-0.00562756
"JDRF_DM-P01_G-0903-1","CEU","gray","CEU",0.0111545,-0.00684157,-0.000660175,-0.00752866
"JDRF_DM-P01_G-0904-1","CEU","gray","CEU",0.0111086,-0.00708728,0.000615804,-0.00749005
"JDRF_DM-P01_G-0906-1","MXL","chocolate2","MXL",0.00243678,-0.00245802,-0.0687117,-0.0274489
"JDRF_DM-P01_G-0908-1","MXL","chocolate2","MXL",0.0107035,-0.00575095,0.00173917,-0.00797764
"JDRF_DM-P01_G-0909-1","CEU","gray","CEU",0.010936,-0.00636059,-0.000561697,-0.00822319
"JDRF_DM-P01_G-0917-1","MXL","chocolate2","MXL",0.00435561,0.0240101,-0.0269589,0.00436197
"JDRF_DM-P01_G-1059-1","CEU","gray","CEU",0.0120092,-0.00696393,-0.000772283,-0.00498703
"JDRF_DM-P01_G-1062-1","CEU","gray","CEU",0.0114633,-0.00605372,-0.00275738,-0.00545114
"JDRF_DM-P01_G-1065-1","MXL","chocolate2","MXL",-0.00276852,-0.00864783,-0.0395495,0.0321557
"JDRF_DM-P01_G-1068-1","CEU","gray","CEU",0.0111584,-0.00707666,-0.000694298,-0.00745035
"JDRF_DM-P01_G-1075-1","CEU","gray","CEU",0.0118488,-0.00729982,0.00426521,-0.00813839
"JDRF_DM-P01_G-1211-1","CEU","gray","CEU",0.011519,-0.00801255,0.00264677,-0.00536943
"JDRF_DM-P01_G-1213-1","CEU","gray","CEU",0.0117132,-0.00698906,0.00113937,-0.00585022
"JDRF_DM-P01_G-1214-1","TSI","gray","TSI",0.0117608,-0.00831717,-3.95337e-05,-0.00560739
"JDRF_DM-P01_G-1215-1","CEU","gray","CEU",0.0116758,-0.00808097,-7.62656e-05,-0.00492353
"JDRF_DM-P01_G-1216-1","CEU","gray","CEU",0.011571,-0.00654883,-0.00183713,-0.00462027
"JDRF_DM-P01_G-1217-1","CEU","gray","CEU",0.0108893,-0.00663347,-0.0041845,-0.000898175
"JDRF_DM-P01_G-1222-1","MXL","chocolate2","MXL",0.0111571,-0.00541124,-0.00343159,-0.00751827
"JDRF_DM-P01_G-1224-1","CEU","gray","CEU",0.0114245,-0.0075861,-0.000246296,-0.00878577
"JDRF_DM-P01_H-1518-1","CEU","gray","CEU",0.0118996,-0.00835707,2.44882e-05,-0.00595115
"JDRF_DM-P01_H-1577-1","CEU","gray","CEU",0.0118303,-0.00806451,0.00100068,-0.00416966
"JDRF_DM-P01_H-1578-1","CEU","gray","CEU",0.0121703,-0.00830208,-0.00168502,-0.0080048
"JDRF_DM-P01_H-1579-1","CEU","gray","CEU",0.011728,-0.00741677,-0.000744912,-0.00313907
"JDRF_DM-P01_H-1580-1","CEU","gray","CEU",0.0116168,-0.00755297,0.000103776,-0.00745047
"JDRF_DM-P01_H-1581-1","CEU","gray","CEU",0.0111764,-0.00709856,0.000950534,-0.00563905
"JDRF_DM-P01_H-1582-1","CEU","gray","CEU",0.0116882,-0.00697507,0.00118995,-0.00735309
