"IID","Pop","Color","Predicted_Ancestry","PC1","PC2","PC3","PC4"
"NA18605","CHB","goldenrod1","CHB",-0.00297267,0.0563367,0.00182667,-0.00407878
"NA18608","CHB","goldenrod1","CHB",-0.00256916,0.054891,0.00321078,-0.000472474
"NA18609","CHB","goldenrod1","CHB",-0.00347315,0.0543244,0.00125033,-0.00123193
"NA18610","CHB","goldenrod1","CHB",-0.00267408,0.0554109,0.00334625,0.00128586
"NA18611","CHB","goldenrod1","CHB",-0.00341008,0.0554468,0.00159184,0.0014629
"NA18612","CHB","goldenrod1","CHB",-0.00326033,0.0555268,0.00218922,-0.00390303
"NA18613","CHB","goldenrod1","CHB",-0.002957,0.055034,0.00413937,-0.00410421
"NA18614","CHB","goldenrod1","CHB",-0.00275624,0.057013,-0.0011448,-0.00291333
"NA18615","CHB","goldenrod1","CHB",-0.00288631,0.0557888,0.0015899,0.000406337
"NA18616","CHB","goldenrod1","CHB",-0.00294306,0.0557001,0.00248812,-0.00039582
"NA18617","CHB","goldenrod1","CHB",-0.00309088,0.0561442,0.000805546,-0.000362259
"NA18618","CHB","goldenrod1","CHB",-0.00312569,0.055067,0.00108938,-0.000288368
"NA18619","CHB","goldenrod1","CHB",-0.0031201,0.055749,0.00266799,0.000527273
"NA18620","CHB","goldenrod1","CHB",-0.00344173,0.0571207,-6.85672e-05,-0.00346632
"NA18621","CHB","goldenrod1","CHB",-0.00324265,0.0559787,0.00361638,-0.00129512
"NA18622","CHB","goldenrod1","CHB",-0.00353803,0.0554682,0.00251845,-4.9432e-05
"NA18623","CHB","goldenrod1","CHB",-0.00269954,0.0545525,0.00289399,-0.00127277
"NA18624","CHB","goldenrod1","CHB",-0.00315081,0.0566363,0.00138979,-0.00368913
"NA18626","CHB","goldenrod1","CHB",-0.00319108,0.0552676,0.00269104,-0.00331673
"NA18627","CHB","goldenrod1","CHB",-0.00303207,0.0559012,0.00152635,-0.00144082
"NA18628","CHB","goldenrod1","CHB",-0.00310651,0.0552711,-0.000909746,-0.00114394
"NA18630","CHB","goldenrod1","CHB",-0.00295242,0.0549791,0.00072613,0.000579501
"NA18631","CHB","goldenrod1","CHB",-0.00350412,0.0567335,0.00231451,-0.0015366
"NA18632","CHB","goldenrod1","CHB",-0.00343553,0.056282,0.00164285,-0.00300205
"NA18633","CHB","goldenrod1","CHB",-0.00335687,0.0560606,0.00303222,-0.00123753
"NA18634","CHB","goldenrod1","CHB",-0.00337329,0.0564281,0.000362613,-0.00201774
"NA18635","CHB","goldenrod1","CHB",-0.00298624,0.0557538,0.00213396,-0.00318039
"NA18636","CHB","goldenrod1","CHB",-0.00370135,0.0568926,-0.00191437,0.000799965
"NA18637","CHB","goldenrod1","CHB",-0.00346172,0.0557921,0.00072117,0.00166837
"NA18638","CHB","goldenrod1","CHB",-0.003335,0.0551671,0.00165696,0.00221664
"NA18639","CHB","goldenrod1","CHB",-0.00350004,0.0567573,-0.000668199,-0.00172464
"NA18640","CHB","goldenrod1","CHB",-0.00318837,0.0560864,0.00141212,0.0021731
"NA18641","CHB","goldenrod1","CHB",-0.00349615,0.0558375,0.00081086,-0.00303936
"NA18642","CHB","goldenrod1","CHB",-0.00349978,0.0539967,0.00288676,-0.00198449
"NA18643","CHB","goldenrod1","CHB",-0.0033215,0.0556994,0.002113,-0.000944605
"NA18645","CHB","goldenrod1","CHB",-0.00320217,0.0572952,0.00205565,0.00142933
"NA18647","CHB","goldenrod1","CHB",-0.00299415,0.0544454,0.00116896,-0.000557503
"NA18670","CHD","goldenrod1","CHD",-0.00331999,0.0564766,0.00207677,-0.00185264
"NA18674","CHD","goldenrod1","CHD",-0.00340843,0.0569072,0.00240009,-0.0037516
"NA18682","CHD","goldenrod1","CHD",-0.00355291,0.056473,0.0015884,0.000820034
"NA18685","CHD","goldenrod1","CHD",-0.0034767,0.0565417,-0.00173256,-0.0005883
"NA18689","CHD","goldenrod1","CHD",-0.00313237,0.056089,0.00136928,-0.00251057
"NA18694","CHD","goldenrod1","CHD",-0.00394908,0.0573675,0.000468659,-0.00472237
"NA18696","CHD","goldenrod1","CHD",-0.00335199,0.0562077,-0.00140503,0.00154723
"NA18702","CHD","goldenrod1","CHD",-0.00272025,0.055085,0.00142607,0.000605371
"NA18704","CHD","goldenrod1","CHD",-0.00320856,0.0565037,0.00209185,-0.00390258
"NA18740","CHB","goldenrod1","CHB",-0.00408051,0.0564894,0.00377266,-0.00170631
"NA18745","CHB","goldenrod1","CHB",-0.00293827,0.0562545,0.00229625,-0.0022251
"NA18747","CHB","goldenrod1","CHB",-0.00283138,0.056072,-5.58839e-05,-0.00117568
"NA18748","CHB","goldenrod1","CHB",-0.00317605,0.0558705,3.27989e-05,-0.00216479
"NA18749","CHB","goldenrod1","CHB",-0.00336211,0.0554594,0.00283399,-0.00122873
"NA18757","CHB","goldenrod1","CHB",-0.00343146,0.0559734,0.000112393,-0.00258275
"NA18852","YRI","orchid3","YRI",-0.0443854,-0.00811961,0.00354098,-0.0301153
"NA18853","YRI","orchid3","YRI",-0.0454362,-0.00813644,0.00612443,-0.0260373
"NA18854","YRI","orchid3","YRI",-0.044891,-0.00824976,0.0052931,-0.0287556
"NA18855","YRI","orchid3","YRI",-0.0448605,-0.00856135,0.00832612,-0.0287453
"NA18857","YRI","orchid3","YRI",-0.044878,-0.0085468,0.00621534,-0.028085
"NA18858","YRI","orchid3","YRI",-0.0450299,-0.00788556,0.00623712,-0.0297877
"NA18859","YRI","orchid3","YRI",-0.0455423,-0.0084325,0.00571954,-0.0274217
"NA18860","YRI","orchid3","YRI",-0.0455616,-0.00836264,0.00587597,-0.0312304
"NA18861","YRI","orchid3","YRI",-0.0453378,-0.00839681,0.00682977,-0.0304696
"NA18862","YRI","orchid3","YRI",-0.0455639,-0.00801996,0.00547304,-0.0291871
"NA18863","YRI","orchid3","YRI",-0.0455661,-0.00852269,0.00676667,-0.0313536
"NA18867","YRI","orchid3","YRI",-0.0450933,-0.00817369,0.00696126,-0.0310743
"NA18868","YRI","orchid3","YRI",-0.0452535,-0.00890424,0.00669851,-0.0288936
"NA18869","YRI","orchid3","YRI",-0.0458964,-0.00868304,0.00818638,-0.0341638
"NA18870","YRI","orchid3","YRI",-0.0451807,-0.00922104,0.00494141,-0.0314563
"NA18871","YRI","orchid3","YRI",-0.0454819,-0.00882125,0.00567303,-0.0294216
"NA18872","YRI","orchid3","YRI",-0.0446451,-0.00882537,0.00366679,-0.0336848
"NA18873","YRI","orchid3","YRI",-0.0447467,-0.0084628,0.00351798,-0.0302577
"NA18874","YRI","orchid3","YRI",-0.0453256,-0.00768083,0.00906436,-0.0277248
"NA18875","YRI","orchid3","YRI",-0.0450939,-0.00833492,0.00769105,-0.0291108
"NA18909","YRI","orchid3","YRI",-0.0455377,-0.00804574,0.0055892,-0.0302882
"NA18910","YRI","orchid3","YRI",-0.0443351,-0.0089132,0.00636192,-0.0295616
"NA18911","YRI","orchid3","YRI",-0.045145,-0.00870143,0.00615397,-0.0332749
"NA18912","YRI","orchid3","YRI",-0.045561,-0.00870546,0.00347511,-0.0311339
"NA18913","YRI","orchid3","YRI",-0.0452944,-0.00803141,0.00702689,-0.0286403
"NA18914","YRI","orchid3","YRI",-0.0454852,-0.00884596,0.00581378,-0.0322061
"NA18916","YRI","orchid3","YRI",-0.0457024,-0.0077061,0.00500769,-0.0318138
"NA18917","YRI","orchid3","YRI",-0.0455669,-0.00831766,0.00530021,-0.0284448
"NA18923","YRI","orchid3","YRI",-0.0452686,-0.00903549,0.00607736,-0.032859
"NA18924","YRI","orchid3","YRI",-0.0457723,-0.00866979,0.00558255,-0.0282154
"NA18925","YRI","orchid3","YRI",-0.0457085,-0.00930273,0.00490612,-0.0330937
"NA18930","YRI","orchid3","YRI",-0.0457971,-0.00814261,0.00446047,-0.0317978
"NA18933","YRI","orchid3","YRI",-0.0446243,-0.00895638,0.00417406,-0.0271614
"NA18934","YRI","orchid3","YRI",-0.0452688,-0.00956859,0.00685157,-0.029908
"NA18935","YRI","orchid3","YRI",-0.0455566,-0.00934651,0.00688229,-0.0315115
"NA18939","JPT","goldenrod1","JPT",-0.00328117,0.0554838,0.00156044,-0.00116243
"NA18940","JPT","goldenrod1","JPT",-0.0031519,0.0556498,0.00147914,-0.000432711
"NA18942","JPT","goldenrod1","JPT",-0.00381063,0.0546742,0.00263782,-0.00171871
"NA18943","JPT","goldenrod1","JPT",-0.00354564,0.056229,0.00196688,-0.00103035
"NA18944","JPT","goldenrod1","JPT",-0.00291044,0.0553414,0.00196263,-0.00219271
"NA18945","JPT","goldenrod1","JPT",-0.00367768,0.0552768,0.00236293,-0.00146068
"NA18946","JPT","goldenrod1","JPT",-0.00360069,0.0553643,0.00122921,-0.0001986
"NA18947","JPT","goldenrod1","JPT",-0.00380264,0.0560677,0.0013204,-0.00435015
"NA18948","JPT","goldenrod1","JPT",-0.00358662,0.0549097,0.00213743,-0.00219228
"NA18949","JPT","goldenrod1","JPT",-0.00321196,0.0553642,-0.000938223,-0.00159851
"NA18951","JPT","goldenrod1","JPT",-0.0037501,0.0548641,0.00151621,0.00149383
"NA18952","JPT","goldenrod1","JPT",-0.0027881,0.0556242,0.00399446,-0.00115271
"NA18953","JPT","goldenrod1","JPT",-0.00298559,0.0553291,0.00188317,-0.00180755
"NA18954","JPT","goldenrod1","JPT",-0.00323571,0.0562623,0.00237528,-0.0037982
"NA18955","JPT","goldenrod1","JPT",-0.00308495,0.0555227,0.00146144,-0.00209417
"NA18956","JPT","goldenrod1","JPT",-0.00407927,0.0557318,0.00265653,-0.00203148
"NA18957","JPT","goldenrod1","JPT",-0.00341977,0.0558817,0.00100286,-0.00199649
"NA18959","JPT","goldenrod1","JPT",-0.0036859,0.055929,-0.00116461,-0.00239502
"NA18960","JPT","goldenrod1","JPT",-0.00426751,0.0558385,0.00225981,-0.000644867
"NA18961","JPT","goldenrod1","JPT",-0.00366252,0.0561851,0.0015521,-0.0037143
"NA18962","JPT","goldenrod1","JPT",-0.00342184,0.0562849,0.00203946,-0.00111533
"NA18963","JPT","goldenrod1","JPT",-0.00321495,0.0559952,0.0027569,-0.00235135
"NA18964","JPT","goldenrod1","JPT",-0.00401073,0.0551825,-0.000359368,-0.00215684
"NA18965","JPT","goldenrod1","JPT",-0.00359177,0.0557427,0.00223377,0.000652276
"NA18966","JPT","goldenrod1","JPT",-0.0035053,0.0553624,0.00082456,0.000840224
"NA18967","JPT","goldenrod1","JPT",-0.00369349,0.0555796,0.00179494,-0.00121424
"NA18968","JPT","goldenrod1","JPT",-0.00327927,0.0565253,0.00349012,-0.000231222
"NA18969","JPT","goldenrod1","JPT",-0.00328577,0.0556368,0.00117684,-0.000642385
"NA18970","JPT","goldenrod1","JPT",-0.00374112,0.056137,0.00324386,-0.00484855
"NA18971","JPT","goldenrod1","JPT",-0.00335071,0.0559401,0.00082105,-0.00524194
"NA18972","JPT","goldenrod1","JPT",-0.00299906,0.0547631,0.00338068,-0.00468407
"NA18973","JPT","goldenrod1","JPT",-0.00256847,0.0555636,0.00302216,-0.00208922
"NA18974","JPT","goldenrod1","JPT",-0.00315819,0.0563132,0.00164274,-0.0029682
"NA18975","JPT","goldenrod1","JPT",-0.00358756,0.0562505,0.00324657,-0.00317113
"NA18976","JPT","goldenrod1","JPT",-0.00359452,0.0566664,0.00366216,-0.00236967
"NA18977","JPT","goldenrod1","JPT",-0.00327173,0.0557501,0.000354332,-0.00380372
"NA18978","JPT","goldenrod1","JPT",-0.00383829,0.0551119,0.00328672,0.000506104
"NA18979","JPT","goldenrod1","JPT",-0.00324327,0.056544,0.00197991,-0.00396476
"NA18980","JPT","goldenrod1","JPT",-0.00312908,0.0552576,-2.01434e-05,-0.00091387
"NA18981","JPT","goldenrod1","JPT",-0.0029277,0.0558241,0.00189745,1.08152e-05
"NA18987","JPT","goldenrod1","JPT",-0.00317269,0.0550855,0.00083813,-0.000681708
"NA18990","JPT","goldenrod1","JPT",-0.00416197,0.0553814,0.00122598,0.00163402
"NA18991","JPT","goldenrod1","JPT",-0.00299953,0.0552581,0.00311365,-0.00329069
"NA18993","JPT","goldenrod1","JPT",-0.00319061,0.0551,0.000791982,0.000217452
"NA18994","JPT","goldenrod1","JPT",-0.00386583,0.0564519,2.39406e-05,0.000713954
"NA18995","JPT","goldenrod1","JPT",-0.00277485,0.0558734,0.00336504,-0.000983006
"NA18997","JPT","goldenrod1","JPT",-0.00321389,0.0561383,0.00403592,0.00266248
"NA18998","JPT","goldenrod1","JPT",-0.00420407,0.0553808,-0.000260126,-0.0028619
"NA18999","JPT","goldenrod1","JPT",-0.00313513,0.0549606,0.00179528,-0.00289872
"NA19000","JPT","goldenrod1","JPT",-0.00351628,0.0555233,8.14673e-05,-0.00372072
"NA19001","JPT","goldenrod1","JPT",-0.00289993,0.0542114,0.00172269,-0.00151297
"NA19002","JPT","goldenrod1","JPT",-0.00251265,0.055431,0.00165456,-0.00238084
"NA19005","JPT","goldenrod1","JPT",-0.00320794,0.0567405,0.00221527,-0.00232668
"NA19007","JPT","goldenrod1","JPT",-0.00278862,0.0546656,0.00353276,-0.00289361
"NA19009","JPT","goldenrod1","JPT",-0.00321492,0.0564651,0.000571491,-0.000956889
"NA19010","JPT","goldenrod1","JPT",-0.00310372,0.0560482,0.00215458,-0.00356465
"NA19027","LWK","orchid3","LWK",-0.0410417,-0.00756887,0.0046046,0.00440471
"NA19028","LWK","orchid3","LWK",-0.0416825,-0.00898775,0.00402226,0.000843477
"NA19031","LWK","orchid3","LWK",-0.0418715,-0.0076522,0.0064774,0.00296688
"NA19035","LWK","orchid3","LWK",-0.0432143,-0.00778772,0.00554428,-0.005614
"NA19036","LWK","orchid3","LWK",-0.043201,-0.00857692,0.00371936,-0.00254844
"NA19038","LWK","orchid3","LWK",-0.0430749,-0.00852401,0.00381771,-0.00210175
"NA19041","LWK","orchid3","LWK",-0.042665,-0.00832051,0.00492557,-0.0026751
"NA19044","LWK","orchid3","LWK",-0.0425736,-0.00853605,0.0067859,-0.00353157
"NA19046","LWK","orchid3","LWK",-0.0419197,-0.00703386,-0.00104592,-0.00304471
"NA19054","JPT","goldenrod1","JPT",-0.00305098,0.0558056,0.00401277,-0.00209447
"NA19055","JPT","goldenrod1","JPT",-0.00329216,0.0562927,0.00105018,-1.79977e-05
"NA19056","JPT","goldenrod1","JPT",-0.00335497,0.0550647,0.00413373,0.000865877
"NA19057","JPT","goldenrod1","JPT",-0.0031364,0.0556603,0.00205671,-0.00119431
"NA19058","JPT","goldenrod1","JPT",-0.00396474,0.0564485,0.00189139,-0.00243079
"NA19059","JPT","goldenrod1","JPT",-0.00281704,0.0555172,0.00111415,0.000488128
"NA19060","JPT","goldenrod1","JPT",-0.00325436,0.0553186,0.00178087,-0.00243895
"NA19062","JPT","goldenrod1","JPT",-0.00305499,0.0555874,0.00207483,-0.00110238
"NA19063","JPT","goldenrod1","JPT",-0.00312684,0.0554642,0.00234837,0.000314977
"NA19064","JPT","goldenrod1","JPT",-0.00307357,0.0561563,0.00305658,-0.00317082
"NA19065","JPT","goldenrod1","JPT",-0.00311065,0.0557147,0.00223169,-0.00181423
"NA19066","JPT","goldenrod1","JPT",-0.00306117,0.0555608,0.00405907,0.000271591
"NA19067","JPT","goldenrod1","JPT",-0.00304351,0.0554824,0.0025239,-0.00013102
"NA19068","JPT","goldenrod1","JPT",-0.00302668,0.0547593,0.00263949,-0.00203229
"NA19070","JPT","goldenrod1","JPT",-0.00341393,0.0543333,0.00368492,-0.00257598
"NA19072","JPT","goldenrod1","JPT",-0.00276174,0.0557018,0.00232102,-0.00250525
"NA19074","JPT","goldenrod1","JPT",-0.00369582,0.0568062,0.00265069,-0.00157362
"NA19075","JPT","goldenrod1","JPT",-0.00291641,0.0553442,0.00226503,-0.00331251
"NA19076","JPT","goldenrod1","JPT",-0.00332955,0.0556949,-0.000309976,1.37509e-05
"NA19077","JPT","goldenrod1","JPT",-0.00328949,0.0553888,0.00247774,-0.00142618
"NA19078","JPT","goldenrod1","JPT",-0.0034738,0.0554543,0.00111469,-0.000161149
"NA19079","JPT","goldenrod1","JPT",-0.00377727,0.0559044,0.00364572,-0.00111916
"NA19080","JPT","goldenrod1","JPT",-0.00383983,0.0556296,0.00291892,-0.000636679
"NA19081","JPT","goldenrod1","JPT",-0.00309051,0.0554504,0.00230046,-0.00300742
"NA19083","JPT","goldenrod1","JPT",-0.00392754,0.0551407,0.00202565,-0.00125558
"NA19084","JPT","goldenrod1","JPT",-0.00319142,0.0557513,-0.0010545,-0.000275566
"NA19085","JPT","goldenrod1","JPT",-0.00270413,0.0551694,0.0026508,-0.00439968
"NA19086","JPT","goldenrod1","JPT",-0.00310456,0.055418,0.00264502,-0.000500604
"NA19087","JPT","goldenrod1","JPT",-0.00314211,0.0562171,0.0031709,-0.000628182
"NA19088","JPT","goldenrod1","JPT",-0.00285243,0.0559529,0.00307274,-0.0040268
"NA19093","YRI","orchid3","YRI",-0.0451592,-0.00826978,0.00617592,-0.0274102
"NA19094","YRI","orchid3","YRI",-0.0450665,-0.00765979,0.004995,-0.0270216
"NA19095","YRI","orchid3","YRI",-0.0456635,-0.00915782,0.00464883,-0.0299416
"NA19096","YRI","orchid3","YRI",-0.0447605,-0.00846341,0.00536257,-0.0297856
"NA19097","YRI","orchid3","YRI",-0.0454452,-0.00913055,0.00489136,-0.0307289
"NA19098","YRI","orchid3","YRI",-0.0445085,-0.0085677,0.00816759,-0.0270627
"NA19099","YRI","orchid3","YRI",-0.0455905,-0.00909658,0.00613885,-0.0283238
"NA19101","YRI","orchid3","YRI",-0.0457539,-0.0076442,0.00739694,-0.0287098
"NA19102","YRI","orchid3","YRI",-0.0457524,-0.00853111,0.005586,-0.0269945
"NA19103","YRI","orchid3","YRI",-0.046059,-0.00832446,0.00679298,-0.0292301
"NA19107","YRI","orchid3","YRI",-0.0448232,-0.00894241,0.00708096,-0.0325989
"NA19108","YRI","orchid3","YRI",-0.0452325,-0.00876114,0.00394209,-0.0313189
"NA19109","YRI","orchid3","YRI",-0.045448,-0.00837454,0.00559083,-0.0314533
"NA19113","YRI","orchid3","YRI",-0.0453452,-0.00866597,0.0068611,-0.0330755
"NA19114","YRI","orchid3","YRI",-0.0453819,-0.00897412,0.00644338,-0.0302645
"NA19115","YRI","orchid3","YRI",-0.0453456,-0.00841728,0.0056825,-0.0324981
"NA19116","YRI","orchid3","YRI",-0.0451725,-0.00829634,0.00684065,-0.0306975
"NA19117","YRI","orchid3","YRI",-0.0459192,-0.00912297,0.0048155,-0.0313228
"NA19118","YRI","orchid3","YRI",-0.0448934,-0.00790538,0.00319086,-0.0265797
"NA19119","YRI","orchid3","YRI",-0.0449771,-0.00819146,0.00606247,-0.0268013
"NA19120","YRI","orchid3","YRI",-0.0449064,-0.00740638,0.0061279,-0.0300491
"NA19121","YRI","orchid3","YRI",-0.0455354,-0.00934879,0.00494248,-0.0343226
"NA19122","YRI","orchid3","YRI",-0.0455444,-0.00843163,0.0058193,-0.0288622
"NA19123","YRI","orchid3","YRI",-0.0455211,-0.00892894,0.00606928,-0.0320373
"NA19127","YRI","orchid3","YRI",-0.0450575,-0.00828814,0.00645567,-0.0290155
"NA19128","YRI","orchid3","YRI",-0.0446832,-0.00932515,0.00738887,-0.0264378
"NA19129","YRI","orchid3","YRI",-0.0449983,-0.00902071,0.00734823,-0.0295295
"NA19130","YRI","orchid3","YRI",-0.0452606,-0.00843345,0.00768664,-0.0289224
"NA19131","YRI","orchid3","YRI",-0.0458634,-0.00739571,0.0065729,-0.0264121
"NA19132","YRI","orchid3","YRI",-0.0460494,-0.00796947,0.00665027,-0.0305957
"NA19137","YRI","orchid3","YRI",-0.0451614,-0.00814477,0.00542745,-0.0298959
"NA19138","YRI","orchid3","YRI",-0.0457516,-0.0088706,0.00436553,-0.0318552
"NA19139","YRI","orchid3","YRI",-0.0454226,-0.00786018,0.00507783,-0.0329506
"NA19140","YRI","orchid3","YRI",-0.0451758,-0.00897504,0.00596569,-0.0311938
"NA19141","YRI","orchid3","YRI",-0.0452686,-0.00800638,0.00598307,-0.0307262
"NA19142","YRI","orchid3","YRI",-0.0455513,-0.00839388,0.00538725,-0.0341589
"NA19143","YRI","orchid3","YRI",-0.0445778,-0.00873187,0.00689768,-0.0301929
"NA19144","YRI","orchid3","YRI",-0.0451322,-0.00808396,0.00497956,-0.0274484
"NA19146","YRI","orchid3","YRI",-0.045543,-0.00784814,0.00711062,-0.0292544
"NA19147","YRI","orchid3","YRI",-0.0456131,-0.00875289,0.00619917,-0.0304357
"NA19148","YRI","orchid3","YRI",-0.0459148,-0.00873834,0.00767239,-0.0309237
"NA19149","YRI","orchid3","YRI",-0.0458785,-0.0088616,0.00519595,-0.0304882
"NA19150","YRI","orchid3","YRI",-0.0459016,-0.00845286,0.00699361,-0.0299108
"NA19151","YRI","orchid3","YRI",-0.0454751,-0.0093488,0.00693618,-0.0304427
"NA19152","YRI","orchid3","YRI",-0.0457962,-0.00844113,0.00329117,-0.0274608
"NA19153","YRI","orchid3","YRI",-0.0452371,-0.00844426,0.00501672,-0.0301431
"NA19154","YRI","orchid3","YRI",-0.0453444,-0.00886554,0.00541324,-0.0319412
"NA19159","YRI","orchid3","YRI",-0.0451804,-0.00755992,0.00689223,-0.0269978
"NA19160","YRI","orchid3","YRI",-0.045599,-0.00904249,0.00466496,-0.0321506
"NA19161","YRI","orchid3","YRI",-0.0453009,-0.00762485,0.00577399,-0.0327504
"NA19171","YRI","orchid3","YRI",-0.0451662,-0.00935457,0.00450103,-0.0269721
"NA19172","YRI","orchid3","YRI",-0.0454375,-0.00827122,0.00658376,-0.0307177
"NA19173","YRI","orchid3","YRI",-0.0452465,-0.00912699,0.00514794,-0.0289797
"NA19174","YRI","orchid3","YRI",-0.045534,-0.00887974,0.00275162,-0.0329066
"NA19175","YRI","orchid3","YRI",-0.0446936,-0.00872874,0.00459669,-0.0297884
"NA19176","YRI","orchid3","YRI",-0.0451859,-0.00735205,0.00530166,-0.026906
"NA19178","YRI","orchid3","YRI",-0.0451552,-0.00843748,0.00690595,-0.0306263
"NA19179","YRI","orchid3","YRI",-0.0455266,-0.00876021,0.00571422,-0.0319471
"NA19180","YRI","orchid3","YRI",-0.0453969,-0.00847622,0.00597278,-0.0329976
"NA19181","YRI","orchid3","YRI",-0.0458112,-0.00896064,0.00735525,-0.031766
"NA19182","YRI","orchid3","YRI",-0.0453476,-0.0087947,0.00850961,-0.029369
"NA19183","YRI","orchid3","YRI",-0.0458704,-0.00874083,0.00821742,-0.0338556
"NA19184","YRI","orchid3","YRI",-0.0453174,-0.0084275,0.00730003,-0.0295661
"NA19185","YRI","orchid3","YRI",-0.0445544,-0.00831101,0.00526483,-0.030436
"NA19186","YRI","orchid3","YRI",-0.045331,-0.00806279,0.00670018,-0.0329059
"NA19189","YRI","orchid3","YRI",-0.0448869,-0.00867333,0.00514926,-0.0276683
"NA19190","YRI","orchid3","YRI",-0.0451832,-0.00903363,0.00588113,-0.0310875
"NA19191","YRI","orchid3","YRI",-0.0450009,-0.00898722,0.00605946,-0.0303579
"NA19192","YRI","orchid3","YRI",-0.0458736,-0.00826401,0.00741484,-0.0302352
"NA19193","YRI","orchid3","YRI",-0.0450575,-0.00885719,0.0062055,-0.0270583
"NA19194","YRI","orchid3","YRI",-0.0459465,-0.0094402,0.0062988,-0.0298086
"NA19197","YRI","orchid3","YRI",-0.0452724,-0.00767887,0.00729549,-0.0296799
"NA19198","YRI","orchid3","YRI",-0.0446211,-0.00930299,0.00532722,-0.0315365
"NA19199","YRI","orchid3","YRI",-0.0451535,-0.00888118,0.00661903,-0.0302693
"NA19200","YRI","orchid3","YRI",-0.044582,-0.00780867,0.00517878,-0.0331894
"NA19201","YRI","orchid3","YRI",-0.0451432,-0.00906889,0.00743851,-0.0340746
"NA19202","YRI","orchid3","YRI",-0.0447627,-0.00878814,0.00659952,-0.0355295
"NA19203","YRI","orchid3","YRI",-0.0451536,-0.00866943,0.00620934,-0.031433
"NA19204","YRI","orchid3","YRI",-0.0449975,-0.00844381,0.00710146,-0.0294828
"NA19206","YRI","orchid3","YRI",-0.0457284,-0.00851139,0.0068039,-0.0270617
"NA19207","YRI","orchid3","YRI",-0.0457832,-0.00805994,0.00519727,-0.0301061
"NA19208","YRI","orchid3","YRI",-0.0456596,-0.00831543,0.00621905,-0.0284736
"NA19209","YRI","orchid3","YRI",-0.0453459,-0.00834592,0.00522976,-0.0331277
"NA19210","YRI","orchid3","YRI",-0.0452083,-0.00923449,0.00656505,-0.0338234
"NA19211","YRI","orchid3","YRI",-0.0454689,-0.00910555,0.0061901,-0.0355689
"NA19213","YRI","orchid3","YRI",-0.0445533,-0.00888353,0.00554418,-0.0258024
"NA19214","YRI","orchid3","YRI",-0.0456122,-0.0087375,0.0073908,-0.0286678
"NA19215","YRI","orchid3","YRI",-0.0450193,-0.0086541,0.0072101,-0.0293094
"NA19221","YRI","orchid3","YRI",-0.0455028,-0.00845276,0.00663441,-0.0323647
"NA19222","YRI","orchid3","YRI",-0.0453945,-0.00840626,0.00585581,-0.0306764
"NA19223","YRI","orchid3","YRI",-0.045205,-0.00857048,0.00645495,-0.0278169
"NA19224","YRI","orchid3","YRI",-0.0452979,-0.00937984,0.00508872,-0.033644
"NA19225","YRI","orchid3","YRI",-0.0452673,-0.00870073,0.00595123,-0.0315216
"NA19226","YRI","orchid3","YRI",-0.0454264,-0.00839555,0.00547308,-0.0296265
